id, sequence_id,probability_of_presequence, prediction,cleavage_site, net_charge, position_tom_20_motif, position_amphypathic_alpha_helix, BHHPPP, BPHBHH, HBHHBb, HBHHbB, HHBHHB, HHBPHB, HHBPHH, HHBPHP, HHHBBH, HHHBPH, HHHHBB, HHPBHH, HPBHHP, PHHBPH,unnamed
2007, NP_683725 GeneID:1528 CYB5A,0, No mitochondrial presequence, 53(MPP),-0.094," 8-12,37-41", 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2008, NP_066552 GeneID:4729 NDUFV2,0.996, Possessing mitochondrial presequence, 24(MPP),0.167, , 18-29-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2009, NP_001135877 GeneID:10650 SLMO1,0.102, No mitochondrial presequence, 54(MPP),0.074, 64-68, 10-19-high, -, -, -, -, -, -, -, -, 20-25, -, -, -, -, -, 
2009, NP_001135877 GeneID:10650 SLMO1,0.102, No mitochondrial presequence, 55(Icp55*),0.074, 64-68, 10-19-high, -, -, -, -, -, -, -, -, 20-25, -, -, -, -, -, 
2010, NP_006544 GeneID:10650 SLMO1,0.102, No mitochondrial presequence, 54(MPP),0.074, 64-68, 10-19-high, -, -, -, -, -, -, -, -, 20-25, -, -, -, -, -, 
2010, NP_006544 GeneID:10650 SLMO1,0.102, No mitochondrial presequence, 55(Icp55*),0.074, 64-68, 10-19-high, -, -, -, -, -, -, -, -, 20-25, -, -, -, -, -, 
2011, NP_006787 GeneID:10939 AFG3L2,0.988, Possessing mitochondrial presequence, 42(MPP),0.119," 2-6,5-9,39-43,62-66,73-77", 14-23-high, -, -, -, 6-11, -, -, -, -, -, -, -, -, -, -, 
2012, NP_689565 GeneID:125228 FAM210A,0.527, Possessing mitochondrial presequence, 95(MPP),0.116," 9-13,92-96", 5-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2012, NP_689565 GeneID:125228 FAM210A,0.527, Possessing mitochondrial presequence, 103(Oct1),0.116," 9-13,92-96", 5-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2013, NP_001092271 GeneID:125228 FAM210A,0.527, Possessing mitochondrial presequence, 95(MPP),0.116," 9-13,92-96", 5-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2013, NP_001092271 GeneID:125228 FAM210A,0.527, Possessing mitochondrial presequence, 103(Oct1),0.116," 9-13,92-96", 5-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2014, NP_004037 GeneID:498 ATP5A1,1, Possessing mitochondrial presequence, 35(MPP),0.171, 10-14, 5-14-high, -, -, -, 11-16, -, -, -, -, -, -, -, -, -, -, 
2014, NP_004037 GeneID:498 ATP5A1,1, Possessing mitochondrial presequence, 43(Oct1),0.171, 10-14, 5-14-high, -, -, -, 11-16, -, -, -, -, -, -, -, -, -, -, 
2015, NP_001001935 GeneID:498 ATP5A1,0, No mitochondrial presequence, 24(MPP),-0.167, , 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2015, NP_001001935 GeneID:498 ATP5A1,0, No mitochondrial presequence, 25(Icp55*),-0.167, , 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2016, NP_001244264 GeneID:498 ATP5A1,0, No mitochondrial presequence, 24(MPP),-0.167, , 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2016, NP_001244264 GeneID:498 ATP5A1,0, No mitochondrial presequence, 25(Icp55*),-0.167, , 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2017, NP_001244263 GeneID:498 ATP5A1,1, Possessing mitochondrial presequence, 35(MPP),0.171, 10-14, 5-14-high, -, -, -, 11-16, -, -, -, -, -, -, -, -, -, -, 
2017, NP_001244263 GeneID:498 ATP5A1,1, Possessing mitochondrial presequence, 43(Oct1),0.171, 10-14, 5-14-high, -, -, -, 11-16, -, -, -, -, -, -, -, -, -, -, 
2018, NP_001001937 GeneID:498 ATP5A1,1, Possessing mitochondrial presequence, 35(MPP),0.171, 10-14, 5-14-high, -, -, -, 11-16, -, -, -, -, -, -, -, -, -, -, 
2018, NP_001001937 GeneID:498 ATP5A1,1, Possessing mitochondrial presequence, 43(Oct1),0.171, 10-14, 5-14-high, -, -, -, 11-16, -, -, -, -, -, -, -, -, -, -, 
2019, NP_001161807 GeneID:4200 ME2,0.996, Possessing mitochondrial presequence, 18(MPP),0.167," 79-83,96-100", 20-29-low, 6-11, -, -, -, -, -, -, -, 14-19, -, -, -, -, -, 
2020, NP_002387 GeneID:4200 ME2,0.996, Possessing mitochondrial presequence, 18(MPP),0.167," 79-83,96-100", 20-29-low, 6-11, -, -, -, -, -, -, -, 14-19, -, -, -, -, -, 
2021, NP_000131 GeneID:2235 FECH,0.996, Possessing mitochondrial presequence, 36(MPP),0.111," 11-15,89-93", 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2022, NP_001012533 GeneID:2235 FECH,0.997, Possessing mitochondrial presequence, 36(MPP),0.111," 11-15,95-99", 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2023, NP_066950 GeneID:5366 PMAIP1,0, No mitochondrial presequence, 31(MPP),0.129, 46-50, 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2024, NP_000648 GeneID:596 BCL2,0.032, No mitochondrial presequence, 27(MPP),0.111, 15-19, 15-25-low, -, -, -, -, 15-20, -, -, -, -, -, -, -, -, -, 
2025, NP_054896 GeneID:29090 TIMM21,0.343, No mitochondrial presequence, 23(MPP),0.174," 5-9,20-24,30-34", 1-10-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2026, NP_787103 GeneID:284273 ZADH2,0.206, No mitochondrial presequence, 11(MPP),0.182," 1-5,18-22,33-37", 1-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2027, NP_001165438 GeneID:79863 RBFA,0.955, Possessing mitochondrial presequence, 11(MPP),0.091, 45-49, 12-21-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2028, NP_079081 GeneID:79863 RBFA,0.958, Possessing mitochondrial presequence, 11(MPP),0.091, 45-49, 12-21-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2029, NP_001161343 GeneID:55101 ATP5SL,0.925, Possessing mitochondrial presequence, 21(MPP),0.143, , 14-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2030, NP_001161342 GeneID:55101 ATP5SL,0.934, Possessing mitochondrial presequence, 21(MPP),0.143, , 14-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2031, NP_001161340 GeneID:55101 ATP5SL,0.287, No mitochondrial presequence, 27(MPP),0.074, , 20-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2032, NP_060505 GeneID:55101 ATP5SL,0.931, Possessing mitochondrial presequence, 21(MPP),0.143, , 14-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2033, NP_001161339 GeneID:55101 ATP5SL,0.27, No mitochondrial presequence, 27(MPP),0.074, , 20-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2034, NP_001161341 GeneID:55101 ATP5SL,0.938, Possessing mitochondrial presequence, 21(MPP),0.143, , 14-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2035, NP_004137 GeneID:4713 NDUFB7,0.042, No mitochondrial presequence, 9(MPP),0.222," 6-10,60-64,63-67", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2036, NP_001139443 GeneID:112724 RDH13,0, No mitochondrial presequence, 62(MPP),0.081, 1-5, 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2037, NP_612421 GeneID:112724 RDH13,0, No mitochondrial presequence, 35(MPP),0," 37-41,77-81", 13-22-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2037, NP_612421 GeneID:112724 RDH13,0, No mitochondrial presequence, 36(Icp55*),0," 37-41,77-81", 13-22-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2038, NP_783313 GeneID:126328 NDUFA11,0.043, No mitochondrial presequence, 8(MPP),0.25, 2-6, 2-11-high, 21-26, -, -, -, -, -, 5-10, -, -, -, -, -, -, -, 
2039, NP_001180304 GeneID:126328 NDUFA11,0.033, No mitochondrial presequence, 8(MPP),0.25, 2-6, 2-11-high, 21-26, -, -, -, -, -, 5-10, -, -, -, -, -, -, -, 
2040, NP_006342 GeneID:10469 TIMM44,0.993, Possessing mitochondrial presequence, 17(MPP),0.235, , 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2041, NP_116205 GeneID:84902 CEP89,0.716, Possessing mitochondrial presequence, 50(MPP),0.18," 13-17,27-31", 12-21-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2042, NP_000166 GeneID:2821 GPI,0.069, No mitochondrial presequence, 29(MPP),0.103," 26-30,64-68", 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2043, NP_001171651 GeneID:2821 GPI,0.008, No mitochondrial presequence, 34(MPP),0.118, 65-69, 7-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2044, NP_001276718 GeneID:2821 GPI,0.008, No mitochondrial presequence, 34(MPP),0.118, 65-69, 7-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2045, NP_001276719 GeneID:2821 GPI,0.071, No mitochondrial presequence, 29(MPP),0.103," 26-30,64-68", 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2046, NP_001389 GeneID:1891 ECH1,0.996, Possessing mitochondrial presequence, 33(MPP),0.152, 81-85, 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2047, NP_001001563 GeneID:92609 TIMM50,0.248, No mitochondrial presequence, 50(MPP),0.06," 14-18,47-51", 7-18-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2048, NP_689572 GeneID:126129 CPT1C,0, No mitochondrial presequence, 42(MPP),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2048, NP_689572 GeneID:126129 CPT1C,0, No mitochondrial presequence, 43(Icp55*),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2049, NP_001186682 GeneID:126129 CPT1C,0, No mitochondrial presequence, 42(MPP),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2049, NP_001186682 GeneID:126129 CPT1C,0, No mitochondrial presequence, 43(Icp55*),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2050, NP_001129524 GeneID:126129 CPT1C,0, No mitochondrial presequence, 42(MPP),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2050, NP_001129524 GeneID:126129 CPT1C,0, No mitochondrial presequence, 43(Icp55*),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2051, NP_001186681 GeneID:126129 CPT1C,0, No mitochondrial presequence, 42(MPP),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2051, NP_001186681 GeneID:126129 CPT1C,0, No mitochondrial presequence, 43(Icp55*),-0.024, 43-47, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2052, NP_001129674 GeneID:79763 ISOC2,0.068, No mitochondrial presequence, 44(MPP),0.068," 8-12,41-45,72-76", 19-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2053, NP_001129673 GeneID:79763 ISOC2,0.074, No mitochondrial presequence, 44(MPP),0.068," 8-12,41-45,44-48,47-51", 19-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2054, NP_078986 GeneID:79763 ISOC2,0.062, No mitochondrial presequence, 44(MPP),0.068," 8-12,41-45,44-48,47-51", 19-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2055, NP_005026 GeneID:5442 POLRMT,0.996, Possessing mitochondrial presequence, 41(MPP),0.171, 13-17, 13-22-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2056, NP_001034936 GeneID:2879 GPX4,0.32, No mitochondrial presequence, 90(MPP),0.033," 3-7,6-10", 5-14-high, -, -, 7-12, -, 6-11, -, -, -, -, -, -, -, -, -, 
2057, NP_002076 GeneID:2879 GPX4,0.353, No mitochondrial presequence, 90(MPP),0.033," 3-7,6-10", 5-14-high, -, -, 7-12, -, 6-11, -, -, -, -, -, -, -, -, -, 
2058, NP_001034937 GeneID:2879 GPX4,0.02, No mitochondrial presequence, 39(MPP),0.462, , 1-11-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2059, NP_001678 GeneID:513 ATP5D,0.996, Possessing mitochondrial presequence, 21(MPP),0.238, 12-16, 10-19-high, -, -, -, -, -, -, -, -, -, -, 4-9, -, -, -, 
2059, NP_001678 GeneID:513 ATP5D,0.996, Possessing mitochondrial presequence, 22(Icp55*),0.238, 12-16, 10-19-high, -, -, -, -, -, -, -, -, -, -, 4-9, -, -, -, 
2060, NP_001001975 GeneID:513 ATP5D,0.996, Possessing mitochondrial presequence, 21(MPP),0.238, 12-16, 10-19-high, -, -, -, -, -, -, -, -, -, -, 4-9, -, -, -, 
2060, NP_001001975 GeneID:513 ATP5D,0.996, Possessing mitochondrial presequence, 22(Icp55*),0.238, 12-16, 10-19-high, -, -, -, -, -, -, -, -, -, -, 4-9, -, -, -, 
2061, NP_077718 GeneID:374291 NDUFS7,0.869, Possessing mitochondrial presequence, 29(MPP),0.138, 93-97, 17-26-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2062, NP_006821 GeneID:10975 UQCR11,0.212, No mitochondrial presequence, 40(MPP),0.075, 2-6, 9-18-low, -, -, -, -, -, -, 13-18, -, -, -, -, 1-6, -, -, 
2063, NP_036590 GeneID:26517 TIMM13,0, No mitochondrial presequence, 83(MPP),0," 47-51,70-74,80-84", 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2064, NP_758455 GeneID:116541 MRPL54,0.584, Possessing mitochondrial presequence, 30(MPP),0.1, , 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2064, NP_758455 GeneID:116541 MRPL54,0.584, Possessing mitochondrial presequence, 31(Icp55*),0.1, , 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2065, NP_991330 GeneID:125988 C19orf70,0.029, No mitochondrial presequence, 11(MPP),0.182," 2-6,8-12", 5-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2066, NP_004784 GeneID:9361 LONP1,0.983, Possessing mitochondrial presequence, 67(MPP),0.119," 7-11,13-17", 9-18-low, -, -, -, -, -, -, -, -, -, -, 16-21, -, -, -, 
2067, NP_001263409 GeneID:9361 LONP1,0.065, No mitochondrial presequence, 58(MPP),0.052, , 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2068, NP_001263408 GeneID:9361 LONP1,0.95, Possessing mitochondrial presequence, 22(MPP),0.182," 7-11,13-17,71-75,74-78", 9-18-low, -, -, -, -, -, -, -, -, -, -, 16-21, -, -, -, 
2069, NP_006003 GeneID:8192 CLPP,0.831, Possessing mitochondrial presequence, 47(MPP),0.128," 44-48,52-56,76-80", 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2069, NP_006003 GeneID:8192 CLPP,0.831, Possessing mitochondrial presequence, 55(Oct1),0.128," 44-48,52-56,76-80", 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2070, NP_115682 GeneID:84266 ALKBH7,0.669, Possessing mitochondrial presequence, 20(MPP),0.1, 84-88, 18-29-low, -, -, -, -, -, -, -, -, -, 7-12, -, -, -, -, 
2071, NP_077008 GeneID:79085 SLC25A23,0, No mitochondrial presequence, 74(MPP),-0.081," 14-18,71-75", 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2072, NP_775908 GeneID:284427 SLC25A41,0.101, No mitochondrial presequence, 21(MPP),0.095," 46-50,92-96", 15-26-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2073, NP_001164626 GeneID:100131801 PET100,0.031, No mitochondrial presequence, 68(MPP),0, 7-11, 6-15-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2074, NP_004992 GeneID:4701 NDUFA7,0.902, Possessing mitochondrial presequence, 28(MPP),0.143, 4-8, 6-15-high, -, -, -, -, -, -, -, -, -, -, -, -, 4-9, -, 
2075, NP_057040 GeneID:51073 MRPL4,0.77, Possessing mitochondrial presequence, 71(MPP),0.014, , 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2076, NP_666499 GeneID:51073 MRPL4,0.77, Possessing mitochondrial presequence, 71(MPP),0.014, , 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2077, NP_666500 GeneID:51073 MRPL4,0.779, Possessing mitochondrial presequence, 71(MPP),0.014, , 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2078, NP_001026904 GeneID:112812 FDX1L,0.437, Possessing mitochondrial presequence, 44(MPP),0.114, 90-94, 15-25-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2079, NP_112486 GeneID:81890 QTRT1,0.147, No mitochondrial presequence, 19(MPP),0.053," 13-17,16-20", 13-22-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2080, NP_612367 GeneID:90580 C19orf52,0.939, Possessing mitochondrial presequence, 15(MPP),0.333," 6-10,34-38", 3-12-high, -, -, -, -, -, -, -, -, 4-9, -, 3-8, -, -, -, 
2081, NP_940938 GeneID:374882 TMEM205,0.039, No mitochondrial presequence, 40(MPP),0," 10-14,13-17", 9-18-high, -, -, -, -, 10-15, -, -, -, -, -, -, -, -, -, 
2082, NP_001138888 GeneID:374882 TMEM205,0.039, No mitochondrial presequence, 40(MPP),0," 10-14,13-17", 9-18-high, -, -, -, -, 10-15, -, -, -, -, -, -, -, -, -, 
2083, NP_212133 GeneID:374882 TMEM205,0.039, No mitochondrial presequence, 40(MPP),0," 10-14,13-17", 9-18-high, -, -, -, -, 10-15, -, -, -, -, -, -, -, -, -, 
2084, NP_001135936 GeneID:51295 ECSIT,0.544, Possessing mitochondrial presequence, 40(MPP),0.125," 13-17,93-97", 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2085, NP_057665 GeneID:51295 ECSIT,0.492, Possessing mitochondrial presequence, 40(MPP),0.125," 13-17,93-97", 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2086, NP_001135937 GeneID:51295 ECSIT,0.12, No mitochondrial presequence, 12(MPP),0.083," 13-17,87-91", 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2087, NP_001230133 GeneID:51295 ECSIT,0.516, Possessing mitochondrial presequence, 40(MPP),0.125," 13-17,93-97", 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2088, NP_005800 GeneID:7001 PRDX2,0, No mitochondrial presequence, 67(MPP),0.03, 81-85, 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2089, NP_000150 GeneID:2639 GCDH,0.998, Possessing mitochondrial presequence, 36(MPP),0.139, 80-84, 18-27-high, -, -, -, -, -, -, 19-24, -, -, -, -, -, -, -, 
2090, NP_443082 GeneID:90480 GADD45GIP1,0.484, Possessing mitochondrial presequence, 24(MPP),0.125, , 9-18-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2091, NP_039663 GeneID:2639 GCDH,0.998, Possessing mitochondrial presequence, 36(MPP),0.139, 80-84, 18-27-high, -, -, -, -, -, -, 19-24, -, -, -, -, -, -, -, 
2092, NP_060192 GeneID:55621 TRMT1,0.284, No mitochondrial presequence, 17(MPP),0.118, 61-65, 7-16-low, -, 13-18, -, -, -, -, -, -, -, -, -, -, -, -, 
2092, NP_060192 GeneID:55621 TRMT1,0.284, No mitochondrial presequence, 18(Icp55*),0.118, 61-65, 7-16-low, -, 13-18, -, -, -, -, -, -, -, -, -, -, -, -, 
2093, NP_001129507 GeneID:55621 TRMT1,0.284, No mitochondrial presequence, 17(MPP),0.118, 61-65, 7-16-low, -, 13-18, -, -, -, -, -, -, -, -, -, -, -, -, 
2093, NP_001129507 GeneID:55621 TRMT1,0.284, No mitochondrial presequence, 18(Icp55*),0.118, 61-65, 7-16-low, -, 13-18, -, -, -, -, -, -, -, -, -, -, -, -, 
2094, NP_001136026 GeneID:55621 TRMT1,0.285, No mitochondrial presequence, 17(MPP),0.118, 61-65, 7-16-low, -, 13-18, -, -, -, -, -, -, -, -, -, -, -, -, 
2094, NP_001136026 GeneID:55621 TRMT1,0.285, No mitochondrial presequence, 18(Icp55*),0.118, 61-65, 7-16-low, -, 13-18, -, -, -, -, -, -, -, -, -, -, -, -, 
2095, NP_076426 GeneID:64981 MRPL34,0.991, Possessing mitochondrial presequence, 69(MPP),0.145, 80-84, 4-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2095, NP_076426 GeneID:64981 MRPL34,0.991, Possessing mitochondrial presequence, 70(Icp55*),0.145, 80-84, 4-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2096, NP_001182351 GeneID:84705 GTPBP3,0, No mitochondrial presequence, 46(MPP),0, 83-87, 14-25-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2097, NP_116009 GeneID:84705 GTPBP3,0.971, Possessing mitochondrial presequence, 24(MPP),0.25," 61-65,91-95", 1-11-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2098, NP_598399 GeneID:84705 GTPBP3,0.968, Possessing mitochondrial presequence, 24(MPP),0.25," 61-65,91-95", 1-11-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2099, NP_001122327 GeneID:84705 GTPBP3,0.972, Possessing mitochondrial presequence, 24(MPP),0.25," 61-65,91-95", 1-11-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2100, NP_116072 GeneID:84769 MPV17L2,0.992, Possessing mitochondrial presequence, 62(MPP),0.129," 9-13,75-79,83-87", 5-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2101, NP_036313 GeneID:23770 FKBP8,0, No mitochondrial presequence, 75(MPP),-0.373, , 14-23-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2102, NP_848621 GeneID:284439 SLC25A42,0.007, No mitochondrial presequence, 68(MPP),0.059, 73-77, 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2103, NP_057049 GeneID:51079 NDUFA13,0.03, No mitochondrial presequence, 29(MPP),0.138, , 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2103, NP_057049 GeneID:51079 NDUFA13,0.03, No mitochondrial presequence, 30(Icp55*),0.138, , 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2104, NP_005994 GeneID:7386 UQCRFS1,0.996, Possessing mitochondrial presequence, 28(MPP),0.107, , 20-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2105, NP_001099040 GeneID:390916 NUDT19,0.798, Possessing mitochondrial presequence, 50(MPP),0.12, 12-16, 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2106, NP_001854 GeneID:1340 COX6B1,0.003, No mitochondrial presequence, 40(MPP),0.025," 40-44,57-61", 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2107, NP_067055 GeneID:58510 PRODH2,0.47, Possessing mitochondrial presequence, 24(MPP),0.083, , 21-30-low, 4-9, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2108, NP_001036096 GeneID:644096 SDHAF1,0.082, No mitochondrial presequence, 66(MPP),0.182, , 11-20-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2109, NP_001855 GeneID:1346 COX7A1,0.997, Possessing mitochondrial presequence, 13(MPP),0.154, , 5-14-high, -, -, -, -, -, -, -, 10-15, -, 9-14, -, -, -, -, 
2109, NP_001855 GeneID:1346 COX7A1,0.997, Possessing mitochondrial presequence, 21(Oct1),0.154, , 5-14-high, -, -, -, -, -, -, -, 10-15, -, 9-14, -, -, -, -, 
2110, NP_060297 GeneID:54938 SARS2,0.917, Possessing mitochondrial presequence, 33(MPP),0.212," 6-10,60-64,70-74", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2110, NP_060297 GeneID:54938 SARS2,0.917, Possessing mitochondrial presequence, 34(Icp55*),0.212," 6-10,60-64,70-74", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2111, NP_203526 GeneID:6183 MRPS12,0.486, Possessing mitochondrial presequence, 24(MPP),0.042, 21-25, 3-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2112, NP_203527 GeneID:6183 MRPS12,0.486, Possessing mitochondrial presequence, 24(MPP),0.042, 21-25, 3-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2113, NP_066930 GeneID:6183 MRPS12,0.486, Possessing mitochondrial presequence, 24(MPP),0.042, 21-25, 3-14-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2114, NP_001139373 GeneID:54938 SARS2,0.91, Possessing mitochondrial presequence, 33(MPP),0.212," 6-10,60-64,70-74", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2114, NP_001139373 GeneID:54938 SARS2,0.91, Possessing mitochondrial presequence, 34(Icp55*),0.212," 6-10,60-64,70-74", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2115, NP_079152 GeneID:79934 ADCK4,0.232, No mitochondrial presequence, 53(MPP),0.075," 42-46,89-93", 8-20-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2116, NP_001136027 GeneID:79934 ADCK4,0.238, No mitochondrial presequence, 53(MPP),0.075," 42-46,89-93", 8-20-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
2117, NP_001158255 GeneID:593 BCKDHA,0.993, Possessing mitochondrial presequence, 32(MPP),0.156," 7-11,78-82", 12-21-high, -, -, -, -, 7-12, -, -, -, -, -, -, -, -, -, 
2117, NP_001158255 GeneID:593 BCKDHA,0.993, Possessing mitochondrial presequence, 33(Icp55*),0.156," 7-11,78-82", 12-21-high, -, -, -, -, 7-12, -, -, -, -, -, -, -, -, -, 
2118, NP_000700 GeneID:593 BCKDHA,0.993, Possessing mitochondrial presequence, 32(MPP),0.156," 7-11,78-82", 12-21-high, -, -, -, -, 7-12, -, -, -, -, -, -, -, -, -, 
2118, NP_000700 GeneID:593 BCKDHA,0.993, Possessing mitochondrial presequence, 33(Icp55*),0.156," 7-11,78-82", 12-21-high, -, -, -, -, 7-12, -, -, -, -, -, -, -, -, -, 
2119, NP_055112 GeneID:23474 ETHE1,0.997, Possessing mitochondrial presequence, 12(MPP),0.167, 5-9, 5-15-high, -, -, -, -, 5-10, -, 24-29, -, -, 23-28, -, -, -, -, 
2119, NP_055112 GeneID:23474 ETHE1,0.997, Possessing mitochondrial presequence, 13(Icp55*),0.167, 5-9, 5-15-high, -, -, -, -, 5-10, -, 24-29, -, -, 23-28, -, -, -, -, 
2120, NP_006105 GeneID:10452 TOMM40,0, No mitochondrial presequence, 53(MPP),0.019, , 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
